InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
567670,85099B,JUMBO BAG RED RETROSPOT,2,21-09-2011 15:32,4.13,
567671,85099B,JUMBO BAG RED RETROSPOT,1,21-09-2011 15:34,4.13,
567673,85099B,JUMBO BAG RED RETROSPOT,2,21-09-2011 15:43,4.13,
567697,85099B,JUMBO BAG RED RETROSPOT,10,22-09-2011 08:41,2.08,16558
C567708,85099B,JUMBO BAG RED RETROSPOT,-8,22-09-2011 09:53,2.08,15201
567768,85099B,JUMBO BAG RED RETROSPOT,23,22-09-2011 11:17,2.08,15950
567785,85099B,JUMBO BAG RED RETROSPOT,100,22-09-2011 11:28,1.79,18102
567794,85099B,JUMBO BAG RED RETROSPOT,40,22-09-2011 11:41,1.79,17581
567819,85099B,JUMBO BAG RED RETROSPOT,10,22-09-2011 12:42,2.08,14004
567821,85099B,JUMBO BAG RED RETROSPOT,5,22-09-2011 12:45,2.08,14659
567853,85099B,JUMBO BAG RED RETROSPOT,1,22-09-2011 13:31,2.08,15484
567858,85099B,JUMBO BAG RED RETROSPOT,3,22-09-2011 13:50,2.08,16813
567866,85099B,JUMBO BAG RED RETROSPOT,4,22-09-2011 14:13,2.08,16669
567881,85099B,JUMBO BAG RED RETROSPOT,10,22-09-2011 14:59,2.08,15640
567892,85099B,JUMBO BAG RED RETROSPOT,20,22-09-2011 15:51,2.08,15394
567898,85099B,JUMBO BAG RED RETROSPOT,10,22-09-2011 16:20,2.08,13394
567901,85099B,JUMBO BAG RED RETROSPOT,12,22-09-2011 16:28,2.08,
567928,85099B,JUMBO BAG RED RETROSPOT,20,22-09-2011 17:31,2.08,12380
567959,85099B,JUMBO BAG RED RETROSPOT,50,23-09-2011 09:13,2.08,12516
567960,85099B,JUMBO BAG RED RETROSPOT,10,23-09-2011 09:14,1.79,13777
567962,85099B,JUMBO BAG RED RETROSPOT,200,23-09-2011 09:19,1.79,15838
568057,85099B,JUMBO BAG RED RETROSPOT,11,23-09-2011 12:56,4.13,
568061,85099B,JUMBO BAG RED RETROSPOT,1,23-09-2011 13:12,2.08,16910
568134,85099B,JUMBO BAG RED RETROSPOT,2,23-09-2011 17:02,4.13,
568135,85099B,JUMBO BAG RED RETROSPOT,2,23-09-2011 17:04,4.13,
568162,85099B,JUMBO BAG RED RETROSPOT,10,25-09-2011 12:32,2.08,14194
568165,85099B,JUMBO BAG RED RETROSPOT,1,25-09-2011 12:42,2.08,17131
568173,85099B,JUMBO BAG RED RETROSPOT,20,25-09-2011 13:16,2.08,16187
568193,85099B,JUMBO BAG RED RETROSPOT,10,25-09-2011 14:37,2.08,17107
568194,85099B,JUMBO BAG RED RETROSPOT,10,25-09-2011 14:38,2.08,16008
568197,85099B,JUMBO BAG RED RETROSPOT,10,25-09-2011 14:52,2.08,16746
568230,85099B,JUMBO BAG RED RETROSPOT,10,26-09-2011 11:05,2.08,12925
568238,85099B,JUMBO BAG RED RETROSPOT,10,26-09-2011 12:00,2.08,13927
568241,85099B,JUMBO BAG RED RETROSPOT,100,26-09-2011 12:10,1.79,15218
568319,85099B,JUMBO BAG RED RETROSPOT,78,26-09-2011 13:35,2.08,17389
568323,85099B,JUMBO BAG RED RETROSPOT,20,26-09-2011 13:45,2.08,15078
568325,85099B,JUMBO BAG RED RETROSPOT,1,26-09-2011 13:57,2.08,14667
568346,85099B,JUMBO BAG RED RETROSPOT,1,26-09-2011 15:28,4.13,14096
568411,85099B,JUMBO BAG RED RETROSPOT,22,27-09-2011 10:52,4.13,
568428,85099B,JUMBO BAG RED RETROSPOT,2,27-09-2011 11:27,2.08,14419
568472,85099B,JUMBO BAG RED RETROSPOT,10,27-09-2011 11:50,2.08,12517
568495,85099B,JUMBO BAG RED RETROSPOT,10,27-09-2011 12:08,2.08,14755
568505,85099B,JUMBO BAG RED RETROSPOT,110,27-09-2011 12:17,1.79,15311
568527,85099B,JUMBO BAG RED RETROSPOT,10,27-09-2011 13:21,2.08,13178
568528,85099B,JUMBO BAG RED RETROSPOT,10,27-09-2011 13:32,2.08,13979
568583,85099B,JUMBO BAG RED RETROSPOT,3,28-09-2011 10:09,2.08,15584
568591,85099B,JUMBO BAG RED RETROSPOT,10,28-09-2011 10:39,2.08,17088
568592,85099B,JUMBO BAG RED RETROSPOT,10,28-09-2011 10:42,2.08,17469
568593,85099B,JUMBO BAG RED RETROSPOT,10,28-09-2011 10:54,2.08,13988
568645,85099B,JUMBO BAG RED RETROSPOT,10,28-09-2011 11:38,2.08,12656
568651,85099B,JUMBO BAG RED RETROSPOT,10,28-09-2011 12:04,2.08,12362
568668,85099B,JUMBO BAG RED RETROSPOT,10,28-09-2011 13:00,2.08,15750
568675,85099B,JUMBO BAG RED RETROSPOT,20,28-09-2011 13:32,1.79,14298
568686,85099B,JUMBO BAG RED RETROSPOT,2,28-09-2011 14:26,2.08,16115
568703,85099B,JUMBO BAG RED RETROSPOT,5,28-09-2011 15:21,2.08,12748
568721,85099B,JUMBO BAG RED RETROSPOT,1,28-09-2011 16:24,4.13,
568780,85099B,JUMBO BAG RED RETROSPOT,10,29-09-2011 08:27,2.08,18235
568782,85099B,JUMBO BAG RED RETROSPOT,10,29-09-2011 08:53,2.08,13985
568786,85099B,JUMBO BAG RED RETROSPOT,20,29-09-2011 09:16,2.08,15144
568792,85099B,JUMBO BAG RED RETROSPOT,10,29-09-2011 09:53,2.08,18192
568797,85099B,JUMBO BAG RED RETROSPOT,200,29-09-2011 10:22,1.75,13694
568798,85099B,JUMBO BAG RED RETROSPOT,10,29-09-2011 10:23,2.08,12615
568873,85099B,JUMBO BAG RED RETROSPOT,20,29-09-2011 12:15,2.08,14188
568882,85099B,JUMBO BAG RED RETROSPOT,10,29-09-2011 12:39,2.08,12839
C568884,85099B,JUMBO BAG RED RETROSPOT,-100,29-09-2011 12:49,1.79,14680
568895,85099B,JUMBO BAG RED RETROSPOT,4,29-09-2011 13:11,2.08,15356
568896,85099B,JUMBO BAG RED RETROSPOT,5,29-09-2011 13:13,2.08,16361
568949,85099B,JUMBO BAG RED RETROSPOT,3,29-09-2011 15:13,4.13,
568993,85099B,JUMBO BAG RED RETROSPOT,10,29-09-2011 16:51,2.08,15062
569004,85099B,JUMBO BAG RED RETROSPOT,10,29-09-2011 18:18,2.08,14409
569009,85099B,JUMBO BAG RED RETROSPOT,50,29-09-2011 19:30,2.08,15984
569016,85099B,JUMBO BAG RED RETROSPOT,10,30-09-2011 09:20,2.08,14916
569026,85099B,JUMBO BAG RED RETROSPOT,10,30-09-2011 10:18,2.08,16101
569031,85099B,JUMBO BAG RED RETROSPOT,4,30-09-2011 10:37,2.08,
569089,85099B,JUMBO BAG RED RETROSPOT,5,30-09-2011 12:03,2.08,13764
569105,85099B,JUMBO BAG RED RETROSPOT,2,30-09-2011 12:35,2.08,16729
569110,85099B,JUMBO BAG RED RETROSPOT,10,30-09-2011 12:44,2.08,17675
569137,85099B,JUMBO BAG RED RETROSPOT,14,30-09-2011 14:45,4.13,
569141,85099B,JUMBO BAG RED RETROSPOT,10,30-09-2011 15:02,2.08,13021
569202,85099B,JUMBO BAG RED RETROSPOT,1,30-09-2011 17:22,4.13,
569215,85099B,JUMBO BAG RED RETROSPOT,2,02-10-2011 12:30,2.08,13571
569218,85099B,JUMBO BAG RED RETROSPOT,3,02-10-2011 12:47,2.08,15952
569220,85099B,JUMBO BAG RED RETROSPOT,1,02-10-2011 13:26,2.08,16007
569302,85099B,JUMBO BAG RED RETROSPOT,5,03-10-2011 12:04,2.08,16205
569332,85099B,JUMBO BAG RED RETROSPOT,2,03-10-2011 13:46,2.08,12637
569332,85099B,JUMBO BAG RED RETROSPOT,1,03-10-2011 13:46,2.08,12637
569368,85099B,JUMBO BAG RED RETROSPOT,30,03-10-2011 15:29,2.08,15971
569372,85099B,JUMBO BAG RED RETROSPOT,4,03-10-2011 16:04,4.13,
569374,85099B,JUMBO BAG RED RETROSPOT,1,03-10-2011 16:14,4.13,
569397,85099B,JUMBO BAG RED RETROSPOT,10,04-10-2011 08:26,2.08,12747
569402,85099B,JUMBO BAG RED RETROSPOT,10,04-10-2011 09:00,2.08,12413
569415,85099B,JUMBO BAG RED RETROSPOT,4,04-10-2011 10:14,4.13,
569424,85099B,JUMBO BAG RED RETROSPOT,4,04-10-2011 10:49,2.08,15529
569472,85099B,JUMBO BAG RED RETROSPOT,10,04-10-2011 12:38,2.08,14515
569520,85099B,JUMBO BAG RED RETROSPOT,10,04-10-2011 14:32,2.08,17667
569521,85099B,JUMBO BAG RED RETROSPOT,3,04-10-2011 14:33,2.08,16474
569528,85099B,JUMBO BAG RED RETROSPOT,10,04-10-2011 14:53,2.08,16242
569536,85099B,JUMBO BAG RED RETROSPOT,10,04-10-2011 15:44,2.08,13269
569544,85099B,JUMBO BAG RED RETROSPOT,6,04-10-2011 16:33,4.13,
569568,85099B,JUMBO BAG RED RETROSPOT,10,05-10-2011 09:57,2.08,12700
569573,85099B,JUMBO BAG RED RETROSPOT,100,05-10-2011 10:11,1.79,17511
569630,85099B,JUMBO BAG RED RETROSPOT,10,05-10-2011 11:44,2.08,13458
569648,85099B,JUMBO BAG RED RETROSPOT,100,05-10-2011 12:40,1.79,17754
569649,85099B,JUMBO BAG RED RETROSPOT,100,05-10-2011 12:42,1.74,16029
569675,85099B,JUMBO BAG RED RETROSPOT,10,05-10-2011 14:03,2.08,15687
569692,85099B,JUMBO BAG RED RETROSPOT,30,05-10-2011 15:17,2.08,14389
569700,85099B,JUMBO BAG RED RETROSPOT,1,05-10-2011 15:56,4.13,
569729,85099B,JUMBO BAG RED RETROSPOT,10,06-10-2011 09:43,2.08,16350
569731,85099B,JUMBO BAG RED RETROSPOT,10,06-10-2011 09:48,2.08,13999
569740,85099B,JUMBO BAG RED RETROSPOT,140,06-10-2011 10:52,1.79,15769
569741,85099B,JUMBO BAG RED RETROSPOT,20,06-10-2011 10:52,2.08,14626
C569743,85099B,JUMBO BAG RED RETROSPOT,-140,06-10-2011 10:57,1.79,15769
569815,85099B,JUMBO BAG RED RETROSPOT,1000,06-10-2011 11:53,1.79,15838
569834,85099B,JUMBO BAG RED RETROSPOT,10,06-10-2011 13:00,2.08,14383
569839,85099B,JUMBO BAG RED RETROSPOT,100,06-10-2011 13:21,1.79,15769
569844,85099B,JUMBO BAG RED RETROSPOT,20,06-10-2011 13:30,2.08,12626
569848,85099B,JUMBO BAG RED RETROSPOT,10,06-10-2011 13:48,2.08,16316
569849,85099B,JUMBO BAG RED RETROSPOT,10,06-10-2011 13:49,2.08,15264
569857,85099B,JUMBO BAG RED RETROSPOT,200,06-10-2011 14:31,1.95,12939
569866,85099B,JUMBO BAG RED RETROSPOT,10,06-10-2011 14:50,2.08,12757
569893,85099B,JUMBO BAG RED RETROSPOT,20,06-10-2011 15:51,2.08,12627
569898,85099B,JUMBO BAG RED RETROSPOT,3,06-10-2011 16:08,4.13,
569900,85099B,JUMBO BAG RED RETROSPOT,10,06-10-2011 16:17,2.08,17651
569910,85099B,JUMBO BAG RED RETROSPOT,10,06-10-2011 16:47,2.08,17139
C569989,85099B,JUMBO BAG RED RETROSPOT,-58,06-10-2011 20:08,1.79,16839
570018,85099B,JUMBO BAG RED RETROSPOT,100,07-10-2011 10:12,1.79,13629
570027,85099B,JUMBO BAG RED RETROSPOT,100,07-10-2011 10:41,1.79,14844
570088,85099B,JUMBO BAG RED RETROSPOT,1,07-10-2011 11:32,2.08,16764
570092,85099B,JUMBO BAG RED RETROSPOT,300,07-10-2011 11:51,1.74,16029
C570099,85099B,JUMBO BAG RED RETROSPOT,-1,07-10-2011 12:11,1.65,13798
C570099,85099B,JUMBO BAG RED RETROSPOT,-4,07-10-2011 12:11,1.65,13798
570103,85099B,JUMBO BAG RED RETROSPOT,12,07-10-2011 12:18,2.08,15719
570121,85099B,JUMBO BAG RED RETROSPOT,10,07-10-2011 12:49,2.08,13419
570128,85099B,JUMBO BAG RED RETROSPOT,100,07-10-2011 13:21,1.79,13689
C570203,85099B,JUMBO BAG RED RETROSPOT,-1,07-10-2011 16:49,1.79,15311
570217,85099B,JUMBO BAG RED RETROSPOT,2,09-10-2011 12:19,2.08,17323
570219,85099B,JUMBO BAG RED RETROSPOT,6,09-10-2011 12:44,2.08,16809
570219,85099B,JUMBO BAG RED RETROSPOT,4,09-10-2011 12:44,2.08,16809
C570221,85099B,JUMBO BAG RED RETROSPOT,-4,09-10-2011 12:56,2.08,13113
570245,85099B,JUMBO BAG RED RETROSPOT,10,09-10-2011 16:11,2.08,14415
570258,85099B,JUMBO BAG RED RETROSPOT,15,10-10-2011 09:56,4.13,
570287,85099B,JUMBO BAG RED RETROSPOT,10,10-10-2011 11:37,2.08,17425
570342,85099B,JUMBO BAG RED RETROSPOT,20,10-10-2011 12:26,2.08,17706
570443,85099B,JUMBO BAG RED RETROSPOT,1,10-10-2011 14:37,2.08,17203
570448,85099B,JUMBO BAG RED RETROSPOT,10,10-10-2011 14:55,2.08,13224
570465,85099B,JUMBO BAG RED RETROSPOT,5,10-10-2011 16:02,4.13,
570482,85099B,JUMBO BAG RED RETROSPOT,1,10-10-2011 17:00,2.08,17459
570492,85099B,JUMBO BAG RED RETROSPOT,10,11-10-2011 08:23,2.08,14194
570514,85099B,JUMBO BAG RED RETROSPOT,12,11-10-2011 10:36,2.08,13089
570522,85099B,JUMBO BAG RED RETROSPOT,300,11-10-2011 10:46,1.74,16029
C570552,85099B,JUMBO BAG RED RETROSPOT,-300,11-10-2011 11:01,1.74,16029
570637,85099B,JUMBO BAG RED RETROSPOT,10,11-10-2011 12:34,2.08,12530
570648,85099B,JUMBO BAG RED RETROSPOT,10,11-10-2011 13:09,2.08,16086
570672,85099B,JUMBO BAG RED RETROSPOT,10,11-10-2011 14:52,2.08,12536
570677,85099B,JUMBO BAG RED RETROSPOT,6,11-10-2011 15:10,2.08,12836
570680,85099B,JUMBO BAG RED RETROSPOT,10,11-10-2011 15:36,2.08,13969
570699,85099B,JUMBO BAG RED RETROSPOT,10,12-10-2011 09:20,2.08,15421
570733,85099B,JUMBO BAG RED RETROSPOT,4,12-10-2011 11:33,2.08,17190
570791,85099B,JUMBO BAG RED RETROSPOT,3,12-10-2011 11:58,2.08,17346
570796,85099B,JUMBO BAG RED RETROSPOT,2,12-10-2011 12:19,2.08,16241
570818,85099B,JUMBO BAG RED RETROSPOT,3,12-10-2011 12:47,2.08,17841
570818,85099B,JUMBO BAG RED RETROSPOT,1,12-10-2011 12:47,2.08,17841
570839,85099B,JUMBO BAG RED RETROSPOT,10,12-10-2011 14:08,2.08,14911
570841,85099B,JUMBO BAG RED RETROSPOT,20,12-10-2011 14:18,2.08,12553
570864,85099B,JUMBO BAG RED RETROSPOT,20,12-10-2011 15:41,2.08,16945
570872,85099B,JUMBO BAG RED RETROSPOT,5,12-10-2011 16:40,4.13,
570879,85099B,JUMBO BAG RED RETROSPOT,10,13-10-2011 08:42,2.08,12685
570885,85099B,JUMBO BAG RED RETROSPOT,10,13-10-2011 10:20,2.08,14211
570886,85099B,JUMBO BAG RED RETROSPOT,160,13-10-2011 10:23,1.79,13777
570896,85099B,JUMBO BAG RED RETROSPOT,10,13-10-2011 10:52,2.08,14217
571006,85099B,JUMBO BAG RED RETROSPOT,10,13-10-2011 12:06,2.08,17063
571030,85099B,JUMBO BAG RED RETROSPOT,10,13-10-2011 12:26,2.08,12876
571034,85099B,JUMBO BAG RED RETROSPOT,10,13-10-2011 12:47,2.08,12359
571035,85099B,JUMBO BAG RED RETROSPOT,10,13-10-2011 12:50,2.08,12446
571039,85099B,JUMBO BAG RED RETROSPOT,3,13-10-2011 12:59,2.08,16121
571056,85099B,JUMBO BAG RED RETROSPOT,10,13-10-2011 14:10,2.08,15367
571061,85099B,JUMBO BAG RED RETROSPOT,13,13-10-2011 14:33,4.13,
571082,85099B,JUMBO BAG RED RETROSPOT,2,13-10-2011 15:25,4.13,
571098,85099B,JUMBO BAG RED RETROSPOT,10,13-10-2011 15:38,2.08,17841
571098,85099B,JUMBO BAG RED RETROSPOT,6,13-10-2011 15:38,2.08,17841
571203,85099B,JUMBO BAG RED RETROSPOT,100,14-10-2011 12:33,1.79,17677
571214,85099B,JUMBO BAG RED RETROSPOT,10,14-10-2011 12:56,2.08,14390
571216,85099B,JUMBO BAG RED RETROSPOT,1,14-10-2011 13:06,2.08,16081
571235,85099B,JUMBO BAG RED RETROSPOT,20,14-10-2011 14:37,2.08,15078
571240,85099B,JUMBO BAG RED RETROSPOT,10,14-10-2011 14:55,2.08,12562
571257,85099B,JUMBO BAG RED RETROSPOT,6,14-10-2011 17:17,4.13,
571278,85099B,JUMBO BAG RED RETROSPOT,10,16-10-2011 12:46,2.08,14780
571284,85099B,JUMBO BAG RED RETROSPOT,3,16-10-2011 14:07,2.08,14562
571286,85099B,JUMBO BAG RED RETROSPOT,3,16-10-2011 14:35,2.08,14547
571289,85099B,JUMBO BAG RED RETROSPOT,2,16-10-2011 15:27,2.08,15113
571298,85099B,JUMBO BAG RED RETROSPOT,300,17-10-2011 08:14,1.79,15769
571301,85099B,JUMBO BAG RED RETROSPOT,10,17-10-2011 08:59,2.08,15218
571305,85099B,JUMBO BAG RED RETROSPOT,4,17-10-2011 09:55,4.13,
571317,85099B,JUMBO BAG RED RETROSPOT,2,17-10-2011 10:48,2.08,17377
571322,85099B,JUMBO BAG RED RETROSPOT,20,17-10-2011 11:05,2.08,13534
571323,85099B,JUMBO BAG RED RETROSPOT,10,17-10-2011 11:07,2.08,13534
571426,85099B,JUMBO BAG RED RETROSPOT,10,17-10-2011 12:41,2.08,15179
571442,85099B,JUMBO BAG RED RETROSPOT,10,17-10-2011 13:39,2.08,17049
571465,85099B,JUMBO BAG RED RETROSPOT,11,17-10-2011 14:29,2.08,14830
571497,85099B,JUMBO BAG RED RETROSPOT,20,17-10-2011 15:03,2.08,14841
571508,85099B,JUMBO BAG RED RETROSPOT,2,17-10-2011 15:27,4.13,
571511,85099B,JUMBO BAG RED RETROSPOT,10,17-10-2011 16:04,2.08,15598
571555,85099B,JUMBO BAG RED RETROSPOT,10,18-10-2011 09:15,2.08,16458
571557,85099B,JUMBO BAG RED RETROSPOT,30,18-10-2011 09:25,2.08,15678
571595,85099B,JUMBO BAG RED RETROSPOT,40,18-10-2011 10:52,2.08,15971
571654,85099B,JUMBO BAG RED RETROSPOT,2,18-10-2011 12:17,2.08,18118
571670,85099B,JUMBO BAG RED RETROSPOT,10,18-10-2011 13:12,2.08,12611
571671,85099B,JUMBO BAG RED RETROSPOT,2,18-10-2011 13:15,2.08,16940
571679,85099B,JUMBO BAG RED RETROSPOT,2,18-10-2011 13:41,2.08,14159
571682,85099B,JUMBO BAG RED RETROSPOT,1,18-10-2011 14:00,2.08,14179
571690,85099B,JUMBO BAG RED RETROSPOT,10,18-10-2011 14:32,2.08,14191
571713,85099B,JUMBO BAG RED RETROSPOT,5,18-10-2011 16:58,4.13,
571737,85099B,JUMBO BAG RED RETROSPOT,10,19-10-2011 10:31,2.08,14367
571741,85099B,JUMBO BAG RED RETROSPOT,10,19-10-2011 10:36,2.08,15610
571797,85099B,JUMBO BAG RED RETROSPOT,12,19-10-2011 11:41,4.13,
571852,85099B,JUMBO BAG RED RETROSPOT,10,19-10-2011 13:20,2.08,14273
571913,85099B,JUMBO BAG RED RETROSPOT,10,19-10-2011 15:29,2.08,18210
571931,85099B,JUMBO BAG RED RETROSPOT,2,19-10-2011 16:59,4.13,
571937,85099B,JUMBO BAG RED RETROSPOT,10,20-10-2011 09:28,2.08,14911
572035,85099B,JUMBO BAG RED RETROSPOT,200,20-10-2011 12:03,1.79,14646
572036,85099B,JUMBO BAG RED RETROSPOT,15,20-10-2011 12:04,2.08,18149
572048,85099B,JUMBO BAG RED RETROSPOT,100,20-10-2011 12:21,1.79,14477
572050,85099B,JUMBO BAG RED RETROSPOT,4,20-10-2011 12:23,2.08,17346
572055,85099B,JUMBO BAG RED RETROSPOT,2,20-10-2011 12:34,2.08,17346
572098,85099B,JUMBO BAG RED RETROSPOT,10,20-10-2011 15:38,2.08,15117
572123,85099B,JUMBO BAG RED RETROSPOT,100,21-10-2011 08:40,1.79,14646
572219,85099B,JUMBO BAG RED RETROSPOT,2,21-10-2011 13:17,2.08,17463
572221,85099B,JUMBO BAG RED RETROSPOT,20,21-10-2011 13:27,2.08,17086
572288,85099B,JUMBO BAG RED RETROSPOT,2,23-10-2011 12:28,2.08,17377
572294,85099B,JUMBO BAG RED RETROSPOT,4,23-10-2011 13:10,2.08,13471
572296,85099B,JUMBO BAG RED RETROSPOT,1,23-10-2011 14:28,2.08,13598
572326,85099B,JUMBO BAG RED RETROSPOT,100,24-10-2011 09:55,1.79,14607
C572334,85099B,JUMBO BAG RED RETROSPOT,-100,24-10-2011 10:25,1.79,14607
572337,85099B,JUMBO BAG RED RETROSPOT,100,24-10-2011 10:30,1.79,14607
572447,85099B,JUMBO BAG RED RETROSPOT,3,24-10-2011 12:25,2.08,17811
572451,85099B,JUMBO BAG RED RETROSPOT,40,24-10-2011 12:36,2.08,12921
572460,85099B,JUMBO BAG RED RETROSPOT,20,24-10-2011 12:54,2.08,17001
C572469,85099B,JUMBO BAG RED RETROSPOT,-1,24-10-2011 13:31,2.08,13534
572540,85099B,JUMBO BAG RED RETROSPOT,20,24-10-2011 16:17,4.13,
572544,85099B,JUMBO BAG RED RETROSPOT,2,24-10-2011 16:34,2.08,16023
572550,85099B,JUMBO BAG RED RETROSPOT,1,24-10-2011 17:06,4.13,
572552,85099B,JUMBO BAG RED RETROSPOT,1,24-10-2011 17:07,4.13,14096
572652,85099B,JUMBO BAG RED RETROSPOT,10,25-10-2011 12:11,2.08,15805
572673,85099B,JUMBO BAG RED RETROSPOT,10,25-10-2011 13:16,2.08,13309
572676,85099B,JUMBO BAG RED RETROSPOT,10,25-10-2011 13:30,2.08,16258
572681,85099B,JUMBO BAG RED RETROSPOT,10,25-10-2011 13:51,2.08,13510
572688,85099B,JUMBO BAG RED RETROSPOT,10,25-10-2011 14:09,2.08,13028
572742,85099B,JUMBO BAG RED RETROSPOT,10,25-10-2011 15:48,2.08,14341
572743,85099B,JUMBO BAG RED RETROSPOT,100,25-10-2011 16:13,1.79,14482
572758,85099B,JUMBO BAG RED RETROSPOT,1,25-10-2011 18:39,4.13,
572811,85099B,JUMBO BAG RED RETROSPOT,10,26-10-2011 11:14,2.08,16071
572843,85099B,JUMBO BAG RED RETROSPOT,10,26-10-2011 12:06,2.08,14315
572866,85099B,JUMBO BAG RED RETROSPOT,3,26-10-2011 13:07,2.08,15005
572882,85099B,JUMBO BAG RED RETROSPOT,10,26-10-2011 13:36,2.08,18226
572897,85099B,JUMBO BAG RED RETROSPOT,15,26-10-2011 14:42,4.13,
572932,85099B,JUMBO BAG RED RETROSPOT,10,27-10-2011 10:14,2.08,15791
573027,85099B,JUMBO BAG RED RETROSPOT,20,27-10-2011 13:26,2.08,18225
573068,85099B,JUMBO BAG RED RETROSPOT,1,27-10-2011 13:56,2.08,17545
573078,85099B,JUMBO BAG RED RETROSPOT,10,27-10-2011 14:13,2.08,12839
573269,85099B,JUMBO BAG RED RETROSPOT,1,28-10-2011 13:00,2.08,16764
573270,85099B,JUMBO BAG RED RETROSPOT,10,28-10-2011 13:00,2.08,17418
573300,85099B,JUMBO BAG RED RETROSPOT,1,28-10-2011 16:10,2.08,16049
573329,85099B,JUMBO BAG RED RETROSPOT,4,30-10-2011 11:19,2.08,14810
573343,85099B,JUMBO BAG RED RETROSPOT,2,30-10-2011 11:59,2.08,13566
573347,85099B,JUMBO BAG RED RETROSPOT,1,30-10-2011 12:26,2.08,13137
573347,85099B,JUMBO BAG RED RETROSPOT,2,30-10-2011 12:26,2.08,13137
573353,85099B,JUMBO BAG RED RETROSPOT,2,30-10-2011 12:39,2.08,16115
573354,85099B,JUMBO BAG RED RETROSPOT,10,30-10-2011 12:42,2.08,14040
573362,85099B,JUMBO BAG RED RETROSPOT,10,30-10-2011 13:06,2.08,12597
573385,85099B,JUMBO BAG RED RETROSPOT,10,30-10-2011 14:21,2.08,13421
573406,85099B,JUMBO BAG RED RETROSPOT,10,30-10-2011 15:57,2.08,14112
573420,85099B,JUMBO BAG RED RETROSPOT,20,31-10-2011 09:48,2.08,18223
573424,85099B,JUMBO BAG RED RETROSPOT,10,31-10-2011 10:05,2.08,12720
573496,85099B,JUMBO BAG RED RETROSPOT,2,31-10-2011 11:59,2.08,17841
573553,85099B,JUMBO BAG RED RETROSPOT,17,31-10-2011 13:48,4.13,
573556,85099B,JUMBO BAG RED RETROSPOT,10,31-10-2011 13:51,2.08,17675
573572,85099B,JUMBO BAG RED RETROSPOT,4,31-10-2011 14:03,2.08,14527
573576,85099B,JUMBO BAG RED RETROSPOT,1,31-10-2011 14:09,4.13,14096
573580,85099B,JUMBO BAG RED RETROSPOT,3,31-10-2011 14:21,4.13,
573585,85099B,JUMBO BAG RED RETROSPOT,15,31-10-2011 14:41,4.13,
573587,85099B,JUMBO BAG RED RETROSPOT,10,31-10-2011 14:48,2.08,18257
573601,85099B,JUMBO BAG RED RETROSPOT,11,31-10-2011 15:24,4.13,
573633,85099B,JUMBO BAG RED RETROSPOT,2,31-10-2011 15:48,4.13,
573746,85099B,JUMBO BAG RED RETROSPOT,30,01-11-2011 09:01,2.08,13461
573762,85099B,JUMBO BAG RED RETROSPOT,10,01-11-2011 09:56,2.08,13758
573773,85099B,JUMBO BAG RED RETROSPOT,20,01-11-2011 10:21,2.08,13327
573874,85099B,JUMBO BAG RED RETROSPOT,10,01-11-2011 12:45,2.08,13868
573889,85099B,JUMBO BAG RED RETROSPOT,4,01-11-2011 13:44,2.08,13571
573906,85099B,JUMBO BAG RED RETROSPOT,10,01-11-2011 15:12,2.08,16458
574040,85099B,JUMBO BAG RED RETROSPOT,2,02-11-2011 13:01,2.08,14974
574043,85099B,JUMBO BAG RED RETROSPOT,6,02-11-2011 13:13,2.08,16367
574056,85099B,JUMBO BAG RED RETROSPOT,200,02-11-2011 14:09,1.79,14646
574068,85099B,JUMBO BAG RED RETROSPOT,20,02-11-2011 14:51,2.08,12490
574070,85099B,JUMBO BAG RED RETROSPOT,10,02-11-2011 14:52,2.08,16748
574074,85099B,JUMBO BAG RED RETROSPOT,5,02-11-2011 15:33,4.13,
574076,85099B,JUMBO BAG RED RETROSPOT,1,02-11-2011 15:38,4.13,
574092,85099B,JUMBO BAG RED RETROSPOT,300,03-11-2011 09:28,1.79,16684
574100,85099B,JUMBO BAG RED RETROSPOT,1,03-11-2011 10:13,2.08,14098
574295,85099B,JUMBO BAG RED RETROSPOT,140,03-11-2011 15:47,1.79,17389
574298,85099B,JUMBO BAG RED RETROSPOT,1,03-11-2011 15:56,4.13,
574311,85099B,JUMBO BAG RED RETROSPOT,10,03-11-2011 16:56,2.08,15640
574351,85099B,JUMBO BAG RED RETROSPOT,1,04-11-2011 10:37,2.08,17348
574368,85099B,JUMBO BAG RED RETROSPOT,10,04-11-2011 10:59,2.08,13004
574393,85099B,JUMBO BAG RED RETROSPOT,10,04-11-2011 11:06,2.08,13313
574481,85099B,JUMBO BAG RED RETROSPOT,1,04-11-2011 12:45,2.08,18022
574484,85099B,JUMBO BAG RED RETROSPOT,10,04-11-2011 12:50,2.08,14388
C574487,85099B,JUMBO BAG RED RETROSPOT,-1,04-11-2011 12:57,2.08,14112
C574505,85099B,JUMBO BAG RED RETROSPOT,-1,04-11-2011 13:22,2.08,13534
574547,85099B,JUMBO BAG RED RETROSPOT,6,04-11-2011 15:08,2.08,17841
574557,85099B,JUMBO BAG RED RETROSPOT,10,04-11-2011 15:35,2.08,17652
574561,85099B,JUMBO BAG RED RETROSPOT,10,04-11-2011 15:52,4.13,
